HomeTeam,AwayTeam,Div,season,Date,FTR,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
Paderborn,Holstein Kiel,D2,2025,02/08/2025,H,2,1,1,0,H,9.0,6.0,3.0,2.0,3.0,0.0,13.0,12.0,1.0,3.0,0.0,0.0
Bielefeld,Fortuna Dusseldorf,D2,2025,02/08/2025,H,5,1,1,1,D,15.0,11.0,9.0,3.0,8.0,3.0,12.0,14.0,4.0,4.0,0.0,1.0
Greuther Furth,Dresden,D2,2025,03/08/2025,H,3,2,2,1,H,10.0,21.0,5.0,4.0,4.0,10.0,8.0,11.0,1.0,0.0,0.0,0.0
Hannover,Kaiserslautern,D2,2025,03/08/2025,H,1,0,0,0,D,14.0,9.0,5.0,0.0,5.0,5.0,13.0,14.0,2.0,3.0,0.0,0.0
Magdeburg,Braunschweig,D2,2025,03/08/2025,A,0,1,0,0,D,19.0,9.0,3.0,4.0,12.0,2.0,17.0,11.0,4.0,1.0,0.0,1.0
Nurnberg,Darmstadt,D2,2025,08/08/2025,A,0,1,0,0,D,12.0,14.0,3.0,5.0,4.0,5.0,11.0,15.0,2.0,2.0,0.0,0.0
Preußen Münster,Paderborn,D2,2025,08/08/2025,D,1,1,0,1,A,7.0,16.0,3.0,8.0,5.0,5.0,10.0,17.0,0.0,0.0,0.0,0.0
Braunschweig,Greuther Furth,D2,2025,09/08/2025,H,3,2,2,1,H,9.0,20.0,4.0,4.0,3.0,9.0,11.0,11.0,2.0,3.0,0.0,0.0
Dresden,Magdeburg,D2,2025,09/08/2025,A,1,2,1,2,A,23.0,9.0,2.0,6.0,6.0,5.0,10.0,14.0,1.0,3.0,0.0,0.0
Fortuna Dusseldorf,Hannover,D2,2025,09/08/2025,A,0,2,0,0,D,9.0,10.0,1.0,3.0,5.0,2.0,18.0,14.0,6.0,4.0,0.0,0.0
Kaiserslautern,Schalke 04,D2,2025,09/08/2025,H,1,0,0,0,D,11.0,9.0,2.0,4.0,5.0,3.0,8.0,16.0,4.0,4.0,0.0,0.0
Bochum,Elversberg,D2,2025,10/08/2025,H,2,0,0,0,D,16.0,3.0,6.0,1.0,10.0,0.0,24.0,11.0,8.0,5.0,0.0,1.0
Hertha,Karlsruhe,D2,2025,10/08/2025,D,0,0,0,0,D,15.0,19.0,4.0,2.0,5.0,10.0,8.0,11.0,0.0,1.0,0.0,0.0
Holstein Kiel,Bielefeld,D2,2025,10/08/2025,A,0,2,0,2,A,15.0,12.0,7.0,4.0,9.0,7.0,13.0,15.0,0.0,6.0,0.0,1.0
Elversberg,Kaiserslautern,D2,2025,22/08/2025,H,2,1,1,0,H,11.0,11.0,5.0,4.0,4.0,8.0,22.0,10.0,3.0,2.0,0.0,0.0
Preußen Münster,Nurnberg,D2,2025,22/08/2025,H,2,1,2,0,H,12.0,8.0,6.0,3.0,1.0,7.0,20.0,13.0,3.0,6.0,0.0,0.0
Hannover,Magdeburg,D2,2025,23/08/2025,H,3,1,2,0,H,23.0,14.0,8.0,6.0,4.0,2.0,22.0,11.0,3.0,4.0,0.0,0.0
Karlsruhe,Braunschweig,D2,2025,23/08/2025,H,2,0,1,0,H,9.0,9.0,5.0,2.0,5.0,2.0,23.0,14.0,3.0,4.0,0.0,1.0
Paderborn,Fortuna Dusseldorf,D2,2025,23/08/2025,A,1,2,0,2,A,17.0,14.0,4.0,6.0,9.0,7.0,12.0,8.0,2.0,2.0,1.0,0.0
Schalke 04,Bochum,D2,2025,23/08/2025,H,2,1,0,0,D,15.0,14.0,8.0,3.0,8.0,9.0,6.0,6.0,0.0,3.0,0.0,0.0
Bielefeld,Dresden,D2,2025,24/08/2025,A,1,2,0,1,A,12.0,21.0,2.0,7.0,4.0,5.0,13.0,17.0,3.0,3.0,1.0,0.0
Darmstadt,Hertha,D2,2025,24/08/2025,D,0,0,0,0,D,14.0,15.0,4.0,1.0,7.0,2.0,12.0,17.0,1.0,1.0,0.0,0.0
Greuther Furth,Holstein Kiel,D2,2025,24/08/2025,A,0,2,0,1,A,15.0,17.0,2.0,4.0,6.0,3.0,13.0,18.0,3.0,8.0,0.0,0.0
Hertha,Elversberg,D2,2025,29/08/2025,A,0,2,0,1,A,7.0,16.0,2.0,6.0,4.0,4.0,15.0,7.0,6.0,2.0,1.0,0.0
Nurnberg,Paderborn,D2,2025,29/08/2025,D,0,0,0,0,D,14.0,15.0,3.0,3.0,7.0,5.0,12.0,10.0,3.0,4.0,0.0,0.0
Bochum,Preußen Münster,D2,2025,30/08/2025,A,1,2,1,1,D,16.0,5.0,4.0,2.0,6.0,4.0,21.0,13.0,3.0,3.0,0.0,0.0
Braunschweig,Bielefeld,D2,2025,30/08/2025,D,1,1,0,0,D,8.0,13.0,3.0,6.0,3.0,7.0,16.0,12.0,3.0,3.0,0.0,0.0
Holstein Kiel,Hannover,D2,2025,30/08/2025,A,1,2,1,0,H,9.0,12.0,3.0,4.0,1.0,5.0,23.0,16.0,2.0,3.0,0.0,0.0
Fortuna Dusseldorf,Karlsruhe,D2,2025,30/08/2025,D,0,0,0,0,D,16.0,9.0,2.0,2.0,4.0,2.0,9.0,10.0,1.0,3.0,0.0,0.0
Dresden,Schalke 04,D2,2025,31/08/2025,A,0,1,0,0,D,6.0,16.0,3.0,5.0,1.0,6.0,11.0,10.0,1.0,4.0,0.0,0.0
Kaiserslautern,Darmstadt,D2,2025,31/08/2025,H,3,1,0,0,D,17.0,17.0,8.0,5.0,3.0,5.0,8.0,11.0,2.0,2.0,0.0,0.0
Magdeburg,Greuther Furth,D2,2025,31/08/2025,A,4,5,1,1,D,19.0,13.0,7.0,7.0,2.0,3.0,16.0,10.0,5.0,4.0,1.0,0.0
Bielefeld,Magdeburg,D2,2025,12/09/2025,H,2,0,0,0,D,13.0,17.0,5.0,3.0,5.0,5.0,13.0,12.0,1.0,2.0,0.0,0.0
Paderborn,Bochum,D2,2025,12/09/2025,H,1,0,0,0,D,20.0,15.0,5.0,4.0,3.0,7.0,7.0,11.0,1.0,4.0,0.0,0.0
Darmstadt,Braunschweig,D2,2025,13/09/2025,H,2,1,0,1,A,10.0,13.0,4.0,5.0,2.0,5.0,11.0,11.0,2.0,2.0,0.0,1.0
Karlsruhe,Nurnberg,D2,2025,13/09/2025,H,2,1,1,1,D,10.0,24.0,7.0,10.0,6.0,10.0,8.0,9.0,2.0,1.0,0.0,0.0
Schalke 04,Holstein Kiel,D2,2025,13/09/2025,A,0,1,0,1,A,12.0,10.0,4.0,5.0,8.0,3.0,17.0,13.0,0.0,3.0,0.0,0.0
Hannover,Hertha,D2,2025,13/09/2025,A,0,3,0,0,D,21.0,9.0,3.0,3.0,15.0,0.0,13.0,19.0,2.0,5.0,0.0,0.0
Elversberg,Dresden,D2,2025,14/09/2025,D,2,2,1,2,A,23.0,11.0,7.0,4.0,7.0,5.0,8.0,12.0,0.0,4.0,0.0,0.0
Greuther Furth,Kaiserslautern,D2,2025,14/09/2025,A,0,3,0,1,A,8.0,14.0,3.0,6.0,4.0,5.0,9.0,15.0,1.0,6.0,1.0,0.0
Preußen Münster,Fortuna Dusseldorf,D2,2025,14/09/2025,A,1,2,1,0,H,21.0,10.0,6.0,2.0,8.0,2.0,14.0,9.0,3.0,2.0,0.0,0.0
Bielefeld,Greuther Furth,D2,2025,19/09/2025,A,1,3,0,1,A,15.0,11.0,5.0,7.0,6.0,3.0,11.0,22.0,2.0,1.0,0.0,0.0
Kaiserslautern,Preußen Münster,D2,2025,19/09/2025,H,4,1,3,0,H,15.0,14.0,6.0,6.0,4.0,0.0,19.0,12.0,3.0,4.0,0.0,0.0
Braunschweig,Elversberg,D2,2025,20/09/2025,A,1,4,1,2,A,10.0,22.0,2.0,8.0,4.0,9.0,13.0,15.0,4.0,6.0,1.0,0.0
Hertha,Paderborn,D2,2025,20/09/2025,A,0,2,0,1,A,9.0,17.0,3.0,6.0,7.0,4.0,12.0,8.0,4.0,1.0,0.0,0.0
Magdeburg,Schalke 04,D2,2025,20/09/2025,A,0,2,0,1,A,8.0,10.0,2.0,2.0,3.0,2.0,15.0,14.0,2.0,1.0,0.0,0.0
Nurnberg,Bochum,D2,2025,20/09/2025,H,2,1,0,0,D,20.0,13.0,8.0,1.0,8.0,5.0,9.0,12.0,1.0,5.0,0.0,0.0
Dresden,Hannover,D2,2025,21/09/2025,D,2,2,2,2,D,8.0,17.0,4.0,6.0,5.0,8.0,15.0,12.0,3.0,1.0,1.0,0.0
Fortuna Dusseldorf,Darmstadt,D2,2025,21/09/2025,A,0,3,0,0,D,11.0,18.0,1.0,10.0,6.0,6.0,11.0,15.0,0.0,0.0,0.0,0.0
Holstein Kiel,Karlsruhe,D2,2025,21/09/2025,H,3,0,2,0,H,11.0,13.0,4.0,4.0,4.0,5.0,14.0,15.0,5.0,3.0,0.0,0.0
Darmstadt,Dresden,D2,2025,26/09/2025,H,2,0,1,0,H,11.0,12.0,4.0,0.0,6.0,4.0,15.0,13.0,2.0,1.0,0.0,0.0
Schalke 04,Greuther Furth,D2,2025,26/09/2025,H,1,0,0,0,D,24.0,7.0,7.0,2.0,10.0,6.0,8.0,15.0,2.0,2.0,0.0,0.0
Elversberg,Holstein Kiel,D2,2025,27/09/2025,H,1,0,0,0,D,19.0,12.0,4.0,3.0,9.0,4.0,11.0,14.0,4.0,2.0,0.0,0.0
Karlsruhe,Magdeburg,D2,2025,27/09/2025,H,1,0,0,0,D,16.0,21.0,6.0,6.0,8.0,5.0,10.0,13.0,1.0,6.0,0.0,0.0
Paderborn,Kaiserslautern,D2,2025,27/09/2025,H,2,0,0,0,D,25.0,9.0,11.0,3.0,8.0,2.0,9.0,9.0,2.0,0.0,0.0,1.0
Bochum,Fortuna Dusseldorf,D2,2025,27/09/2025,A,0,1,0,1,A,23.0,7.0,4.0,3.0,4.0,3.0,15.0,14.0,5.0,3.0,0.0,0.0
Hannover,Bielefeld,D2,2025,28/09/2025,H,3,1,0,1,A,13.0,11.0,4.0,1.0,4.0,2.0,16.0,11.0,2.0,1.0,0.0,0.0
Nurnberg,Hertha,D2,2025,28/09/2025,A,0,3,0,2,A,12.0,14.0,4.0,4.0,6.0,1.0,12.0,22.0,2.0,3.0,0.0,0.0
Preußen Münster,Braunschweig,D2,2025,28/09/2025,H,3,1,1,0,H,11.0,12.0,4.0,5.0,3.0,9.0,16.0,16.0,3.0,4.0,0.0,0.0
Braunschweig,Paderborn,D2,2025,03/10/2025,A,1,2,0,1,A,7.0,16.0,2.0,3.0,4.0,4.0,16.0,14.0,3.0,2.0,0.0,0.0
Fortuna Dusseldorf,Nurnberg,D2,2025,03/10/2025,A,2,3,0,1,A,12.0,17.0,7.0,7.0,1.0,2.0,14.0,11.0,3.0,2.0,0.0,0.0
Hertha,Preußen Münster,D2,2025,04/10/2025,H,2,1,1,0,H,17.0,17.0,7.0,6.0,5.0,4.0,12.0,9.0,4.0,3.0,0.0,0.0
Holstein Kiel,Darmstadt,D2,2025,04/10/2025,D,1,1,0,0,D,22.0,8.0,7.0,1.0,5.0,0.0,9.0,13.0,1.0,1.0,0.0,0.0
Kaiserslautern,Bochum,D2,2025,04/10/2025,H,3,2,1,1,D,22.0,10.0,10.0,2.0,11.0,2.0,9.0,13.0,2.0,5.0,0.0,0.0
Dresden,Karlsruhe,D2,2025,04/10/2025,D,3,3,1,2,A,13.0,22.0,4.0,6.0,3.0,7.0,10.0,12.0,1.0,1.0,0.0,0.0
Bielefeld,Schalke 04,D2,2025,05/10/2025,A,1,2,0,2,A,11.0,11.0,4.0,4.0,6.0,2.0,16.0,13.0,3.0,2.0,0.0,0.0
Greuther Furth,Hannover,D2,2025,05/10/2025,D,2,2,1,1,D,12.0,10.0,5.0,6.0,3.0,6.0,9.0,14.0,2.0,1.0,0.0,0.0
Magdeburg,Elversberg,D2,2025,05/10/2025,A,0,4,0,2,A,15.0,20.0,5.0,8.0,7.0,13.0,12.0,6.0,1.0,2.0,0.0,0.0
Fortuna Dusseldorf,Braunschweig,D2,2025,17/10/2025,A,1,2,0,2,A,14.0,14.0,5.0,5.0,9.0,2.0,12.0,10.0,1.0,2.0,0.0,0.0
Hannover,Schalke 04,D2,2025,17/10/2025,A,0,3,0,2,A,13.0,16.0,3.0,5.0,9.0,7.0,7.0,20.0,0.0,2.0,0.0,0.0
Karlsruhe,Kaiserslautern,D2,2025,18/10/2025,A,2,3,0,1,A,18.0,12.0,10.0,4.0,7.0,1.0,17.0,13.0,6.0,4.0,0.0,0.0
Paderborn,Bielefeld,D2,2025,18/10/2025,H,4,3,1,2,A,20.0,16.0,9.0,4.0,8.0,5.0,20.0,15.0,5.0,3.0,0.0,0.0
Preußen Münster,Dresden,D2,2025,18/10/2025,D,2,2,0,1,A,12.0,14.0,3.0,6.0,4.0,3.0,23.0,13.0,2.0,3.0,0.0,1.0
Bochum,Hertha,D2,2025,18/10/2025,H,3,2,2,0,H,10.0,13.0,3.0,6.0,1.0,6.0,22.0,9.0,3.0,3.0,0.0,0.0
Darmstadt,Magdeburg,D2,2025,19/10/2025,D,0,0,0,0,D,11.0,13.0,6.0,2.0,1.0,5.0,15.0,16.0,2.0,1.0,1.0,0.0
Elversberg,Greuther Furth,D2,2025,19/10/2025,H,6,0,1,0,H,18.0,10.0,8.0,5.0,6.0,3.0,10.0,11.0,1.0,3.0,0.0,0.0
Nurnberg,Holstein Kiel,D2,2025,19/10/2025,D,1,1,1,0,H,16.0,12.0,6.0,4.0,3.0,7.0,8.0,16.0,3.0,1.0,0.0,0.0
Greuther Furth,Karlsruhe,D2,2025,24/10/2025,A,1,4,0,2,A,16.0,13.0,5.0,8.0,9.0,5.0,7.0,18.0,0.0,3.0,0.0,0.0
Schalke 04,Darmstadt,D2,2025,24/10/2025,H,1,0,1,0,H,10.0,7.0,2.0,1.0,6.0,4.0,16.0,13.0,5.0,1.0,0.0,0.0
Bielefeld,Elversberg,D2,2025,25/10/2025,H,2,0,2,0,H,10.0,16.0,2.0,2.0,3.0,6.0,13.0,12.0,2.0,2.0,0.0,0.0
Dresden,Paderborn,D2,2025,25/10/2025,A,1,2,1,1,D,8.0,12.0,3.0,4.0,10.0,4.0,9.0,14.0,2.0,2.0,0.0,0.0
Holstein Kiel,Bochum,D2,2025,25/10/2025,D,1,1,0,0,D,19.0,12.0,8.0,2.0,9.0,7.0,7.0,18.0,1.0,5.0,0.0,0.0
Hertha,Fortuna Dusseldorf,D2,2025,25/10/2025,H,1,0,0,0,D,11.0,18.0,4.0,4.0,6.0,7.0,12.0,7.0,2.0,2.0,0.0,0.0
Braunschweig,Hannover,D2,2025,26/10/2025,A,0,3,0,2,A,8.0,24.0,3.0,12.0,2.0,5.0,9.0,17.0,2.0,5.0,1.0,0.0
Kaiserslautern,Nurnberg,D2,2025,26/10/2025,D,1,1,1,0,H,14.0,11.0,7.0,4.0,4.0,8.0,17.0,16.0,3.0,3.0,0.0,0.0
Magdeburg,Preußen Münster,D2,2025,26/10/2025,H,2,0,0,0,D,12.0,10.0,5.0,4.0,2.0,5.0,15.0,15.0,1.0,4.0,0.0,0.0
Elversberg,Hannover,D2,2025,31/10/2025,D,2,2,1,1,D,13.0,10.0,7.0,2.0,5.0,4.0,13.0,15.0,3.0,2.0,0.0,0.0
Preußen Münster,Holstein Kiel,D2,2025,31/10/2025,H,2,1,0,1,A,12.0,17.0,5.0,4.0,4.0,7.0,18.0,18.0,5.0,4.0,0.0,0.0
Hertha,Dresden,D2,2025,01/11/2025,H,2,0,2,0,H,11.0,13.0,6.0,4.0,3.0,5.0,16.0,9.0,0.0,0.0,0.0,0.0
Karlsruhe,Schalke 04,D2,2025,01/11/2025,H,2,1,0,0,D,8.0,11.0,3.0,4.0,2.0,7.0,13.0,15.0,4.0,5.0,0.0,0.0
Nurnberg,Braunschweig,D2,2025,01/11/2025,H,2,1,2,1,H,5.0,12.0,2.0,4.0,1.0,9.0,13.0,13.0,2.0,3.0,0.0,1.0
Darmstadt,Bielefeld,D2,2025,01/11/2025,D,2,2,2,1,H,19.0,10.0,8.0,3.0,9.0,9.0,14.0,12.0,4.0,1.0,0.0,0.0
Bochum,Magdeburg,D2,2025,02/11/2025,H,2,0,1,0,H,24.0,15.0,9.0,6.0,8.0,7.0,10.0,5.0,2.0,4.0,0.0,0.0
Fortuna Dusseldorf,Kaiserslautern,D2,2025,02/11/2025,D,1,1,0,0,D,11.0,16.0,2.0,8.0,2.0,4.0,14.0,12.0,4.0,2.0,0.0,0.0
Paderborn,Greuther Furth,D2,2025,02/11/2025,H,2,1,1,0,H,14.0,19.0,6.0,7.0,5.0,5.0,15.0,18.0,1.0,3.0,0.0,0.0
Dresden,Nurnberg,D2,2025,07/11/2025,A,1,2,1,1,D,9.0,9.0,1.0,4.0,5.0,5.0,12.0,18.0,3.0,3.0,0.0,0.0
Greuther Furth,Preußen Münster,D2,2025,07/11/2025,H,1,0,0,0,D,7.0,12.0,2.0,3.0,4.0,7.0,9.0,12.0,1.0,4.0,0.0,0.0
Bielefeld,Karlsruhe,D2,2025,08/11/2025,H,4,0,1,0,H,19.0,8.0,6.0,2.0,3.0,5.0,7.0,11.0,0.0,2.0,0.0,0.0
Hannover,Darmstadt,D2,2025,08/11/2025,A,2,3,2,1,H,20.0,16.0,10.0,8.0,5.0,5.0,16.0,12.0,2.0,1.0,0.0,0.0
Schalke 04,Elversberg,D2,2025,08/11/2025,H,1,0,1,0,H,7.0,6.0,2.0,0.0,1.0,5.0,17.0,12.0,4.0,2.0,0.0,0.0
Kaiserslautern,Hertha,D2,2025,08/11/2025,A,0,1,0,1,A,16.0,9.0,9.0,3.0,7.0,4.0,9.0,13.0,2.0,3.0,0.0,0.0
Braunschweig,Bochum,D2,2025,09/11/2025,A,0,2,0,1,A,23.0,13.0,6.0,4.0,10.0,9.0,10.0,10.0,3.0,3.0,0.0,0.0
Holstein Kiel,Fortuna Dusseldorf,D2,2025,09/11/2025,H,1,0,0,0,D,13.0,17.0,4.0,6.0,3.0,5.0,9.0,16.0,1.0,3.0,0.0,0.0
Magdeburg,Paderborn,D2,2025,09/11/2025,A,0,1,0,1,A,17.0,12.0,3.0,6.0,3.0,5.0,10.0,14.0,4.0,4.0,0.0,0.0
Bochum,Dresden,D2,2025,21/11/2025,A,1,2,0,2,A,23.0,10.0,4.0,4.0,13.0,8.0,1.0,10.0,0.0,3.0,0.0,0.0
Hertha,Braunschweig,D2,2025,21/11/2025,H,1,0,0,0,D,15.0,15.0,5.0,3.0,6.0,5.0,14.0,12.0,1.0,3.0,0.0,0.0
Fortuna Dusseldorf,Magdeburg,D2,2025,22/11/2025,H,2,1,1,0,H,11.0,25.0,5.0,9.0,3.0,11.0,17.0,10.0,4.0,1.0,0.0,0.0
Paderborn,Hannover,D2,2025,22/11/2025,A,0,2,0,2,A,16.0,15.0,4.0,9.0,11.0,4.0,12.0,5.0,0.0,1.0,0.0,0.0
Preußen Münster,Schalke 04,D2,2025,22/11/2025,D,0,0,0,0,D,5.0,14.0,2.0,6.0,4.0,6.0,7.0,20.0,1.0,5.0,1.0,0.0
Darmstadt,Greuther Furth,D2,2025,22/11/2025,H,4,2,1,1,D,18.0,14.0,9.0,8.0,5.0,2.0,13.0,9.0,2.0,3.0,0.0,0.0
Kaiserslautern,Holstein Kiel,D2,2025,23/11/2025,H,4,1,4,1,H,28.0,8.0,9.0,2.0,10.0,3.0,14.0,16.0,2.0,5.0,0.0,1.0
Karlsruhe,Elversberg,D2,2025,23/11/2025,A,2,3,0,1,A,11.0,26.0,4.0,8.0,4.0,9.0,15.0,13.0,3.0,1.0,0.0,0.0
Nurnberg,Bielefeld,D2,2025,23/11/2025,H,2,0,0,0,D,11.0,16.0,6.0,1.0,6.0,13.0,12.0,12.0,3.0,3.0,0.0,0.0
Hannover,Karlsruhe,D2,2025,28/11/2025,H,3,0,0,0,D,18.0,9.0,7.0,2.0,4.0,1.0,12.0,8.0,2.0,1.0,0.0,0.0
Schalke 04,Paderborn,D2,2025,28/11/2025,H,2,1,1,1,D,14.0,8.0,5.0,1.0,3.0,3.0,7.0,14.0,2.0,4.0,0.0,0.0
Braunschweig,Kaiserslautern,D2,2025,29/11/2025,H,2,0,1,0,H,16.0,10.0,6.0,5.0,5.0,6.0,16.0,18.0,2.0,5.0,0.0,0.0
Greuther Furth,Bochum,D2,2025,29/11/2025,A,0,3,0,3,A,10.0,14.0,1.0,6.0,6.0,9.0,13.0,13.0,2.0,0.0,0.0,0.0
Holstein Kiel,Hertha,D2,2025,29/11/2025,A,0,1,0,0,D,9.0,10.0,0.0,2.0,8.0,3.0,13.0,14.0,2.0,6.0,0.0,0.0
Magdeburg,Nurnberg,D2,2025,29/11/2025,H,3,0,0,0,D,19.0,7.0,8.0,1.0,6.0,5.0,12.0,7.0,3.0,3.0,0.0,1.0
Bielefeld,Preußen Münster,D2,2025,30/11/2025,A,1,2,1,1,D,17.0,12.0,2.0,6.0,13.0,2.0,16.0,18.0,3.0,6.0,0.0,0.0
Dresden,Fortuna Dusseldorf,D2,2025,30/11/2025,H,2,1,1,0,H,16.0,13.0,4.0,2.0,4.0,0.0,12.0,13.0,1.0,2.0,0.0,0.0
Elversberg,Darmstadt,D2,2025,30/11/2025,D,0,0,0,0,D,14.0,11.0,3.0,2.0,6.0,5.0,8.0,12.0,0.0,1.0,0.0,0.0
Fortuna Dusseldorf,Schalke 04,D2,2025,05/12/2025,A,0,2,0,1,A,14.0,14.0,1.0,7.0,1.0,4.0,15.0,8.0,7.0,1.0,1.0,0.0
Preußen Münster,Hannover,D2,2025,05/12/2025,D,2,2,0,1,A,19.0,5.0,4.0,2.0,5.0,2.0,13.0,17.0,4.0,3.0,0.0,0.0
Bochum,Bielefeld,D2,2025,06/12/2025,H,1,0,0,0,D,13.0,15.0,6.0,6.0,4.0,5.0,22.0,12.0,5.0,2.0,0.0,0.0
Kaiserslautern,Dresden,D2,2025,06/12/2025,H,3,1,1,0,H,12.0,9.0,3.0,2.0,7.0,3.0,11.0,9.0,3.0,4.0,0.0,0.0
Paderborn,Elversberg,D2,2025,06/12/2025,A,1,2,0,1,A,9.0,16.0,3.0,5.0,3.0,10.0,19.0,5.0,4.0,1.0,1.0,0.0
Darmstadt,Karlsruhe,D2,2025,06/12/2025,H,3,2,1,1,D,25.0,10.0,10.0,3.0,8.0,9.0,6.0,10.0,1.0,2.0,0.0,0.0
Braunschweig,Holstein Kiel,D2,2025,07/12/2025,D,1,1,1,1,D,20.0,11.0,3.0,2.0,2.0,4.0,13.0,17.0,1.0,5.0,1.0,1.0
Hertha,Magdeburg,D2,2025,07/12/2025,A,0,2,0,0,D,19.0,18.0,5.0,5.0,7.0,5.0,16.0,7.0,0.0,3.0,0.0,0.0
Nurnberg,Greuther Furth,D2,2025,07/12/2025,D,2,2,0,0,D,13.0,9.0,3.0,5.0,5.0,3.0,12.0,17.0,2.0,3.0,0.0,0.0
Dresden,Braunschweig,D2,2025,12/12/2025,A,2,3,0,2,A,10.0,17.0,8.0,5.0,7.0,8.0,8.0,13.0,3.0,4.0,0.0,0.0
Greuther Furth,Hertha,D2,2025,12/12/2025,D,3,3,1,2,A,14.0,17.0,6.0,7.0,2.0,4.0,13.0,12.0,2.0,3.0,0.0,0.0
Bielefeld,Kaiserslautern,D2,2025,13/12/2025,D,0,0,0,0,D,16.0,4.0,3.0,1.0,10.0,4.0,19.0,10.0,1.0,1.0,0.0,0.0
Karlsruhe,Paderborn,D2,2025,13/12/2025,A,0,4,0,0,D,6.0,27.0,1.0,11.0,1.0,6.0,14.0,8.0,5.0,2.0,2.0,0.0
Magdeburg,Holstein Kiel,D2,2025,13/12/2025,D,3,3,2,1,H,18.0,14.0,8.0,6.0,6.0,4.0,11.0,14.0,2.0,3.0,0.0,0.0
Hannover,Bochum,D2,2025,13/12/2025,D,0,0,0,0,D,20.0,8.0,7.0,3.0,7.0,0.0,4.0,17.0,0.0,4.0,0.0,0.0
Darmstadt,Preußen Münster,D2,2025,14/12/2025,H,1,0,0,0,D,15.0,15.0,4.0,1.0,7.0,4.0,10.0,9.0,2.0,2.0,0.0,0.0
Elversberg,Fortuna Dusseldorf,D2,2025,14/12/2025,H,1,0,0,0,D,15.0,17.0,3.0,5.0,8.0,6.0,7.0,20.0,1.0,3.0,0.0,0.0
Schalke 04,Nurnberg,D2,2025,14/12/2025,H,1,0,0,0,D,7.0,5.0,3.0,3.0,0.0,7.0,18.0,16.0,3.0,3.0,0.0,0.0
Hertha,Bielefeld,D2,2025,19/12/2025,D,1,1,0,0,D,10.0,11.0,2.0,6.0,3.0,4.0,12.0,16.0,3.0,2.0,1.0,0.0
Paderborn,Darmstadt,D2,2025,19/12/2025,D,2,2,0,2,A,18.0,9.0,7.0,2.0,7.0,3.0,14.0,9.0,2.0,1.0,0.0,0.0
Bochum,Karlsruhe,D2,2025,20/12/2025,D,2,2,1,0,H,11.0,11.0,4.0,6.0,3.0,3.0,7.0,10.0,2.0,0.0,0.0,0.0
Fortuna Dusseldorf,Greuther Furth,D2,2025,20/12/2025,H,2,1,1,0,H,15.0,10.0,7.0,3.0,6.0,4.0,11.0,5.0,4.0,2.0,0.0,0.0
Kaiserslautern,Magdeburg,D2,2025,20/12/2025,A,2,3,0,2,A,15.0,20.0,4.0,10.0,4.0,4.0,9.0,16.0,6.0,5.0,0.0,0.0
Holstein Kiel,Dresden,D2,2025,20/12/2025,H,2,1,1,1,D,12.0,19.0,4.0,8.0,7.0,9.0,7.0,8.0,0.0,1.0,0.0,0.0
Braunschweig,Schalke 04,D2,2025,21/12/2025,H,2,1,0,0,D,13.0,10.0,5.0,3.0,3.0,4.0,13.0,13.0,0.0,1.0,0.0,0.0
Nurnberg,Hannover,D2,2025,21/12/2025,H,2,1,1,1,D,10.0,15.0,5.0,8.0,3.0,6.0,14.0,9.0,4.0,2.0,0.0,0.0
Preußen Münster,Elversberg,D2,2025,21/12/2025,D,1,1,0,1,A,19.0,10.0,7.0,5.0,5.0,6.0,19.0,11.0,2.0,2.0,0.0,0.0
Braunschweig,Magdeburg,D2,2025,16/01/2026,A,0,3,0,1,A,6.0,21.0,2.0,8.0,1.0,9.0,12.0,12.0,3.0,3.0,0.0,0.0
Fortuna Dusseldorf,Bielefeld,D2,2025,16/01/2026,H,1,0,0,0,D,12.0,6.0,3.0,1.0,2.0,2.0,12.0,17.0,0.0,0.0,0.0,0.0
Dresden,Greuther Furth,D2,2025,17/01/2026,H,2,0,1,0,H,12.0,9.0,4.0,0.0,7.0,3.0,11.0,14.0,3.0,3.0,0.0,0.0
Nurnberg,Elversberg,D2,2025,17/01/2026,H,3,2,0,1,A,27.0,13.0,12.0,7.0,7.0,3.0,10.0,13.0,5.0,1.0,0.0,0.0
Preußen Münster,Karlsruhe,D2,2025,17/01/2026,A,0,2,0,0,D,16.0,14.0,7.0,2.0,7.0,9.0,11.0,11.0,0.0,3.0,1.0,0.0
Hertha,Schalke 04,D2,2025,17/01/2026,D,0,0,0,0,D,11.0,6.0,6.0,0.0,6.0,3.0,10.0,13.0,4.0,2.0,0.0,0.0
Bochum,Darmstadt,D2,2025,18/01/2026,D,3,3,2,2,D,20.0,8.0,6.0,3.0,8.0,6.0,10.0,8.0,1.0,2.0,0.0,0.0
Holstein Kiel,Paderborn,D2,2025,18/01/2026,H,2,0,1,0,H,7.0,18.0,3.0,6.0,1.0,11.0,12.0,18.0,3.0,3.0,0.0,0.0
Kaiserslautern,Hannover,D2,2025,18/01/2026,H,3,1,0,0,D,16.0,11.0,8.0,2.0,5.0,6.0,12.0,14.0,1.0,2.0,0.0,1.0
Bielefeld,Holstein Kiel,D2,2025,23/01/2026,D,2,2,0,2,A,14.0,8.0,5.0,1.0,5.0,6.0,10.0,16.0,1.0,3.0,0.0,1.0
