HomeTeam,AwayTeam,Div,season,Date,FTR,FTHG,FTAG,HTHG,HTAG,HTR,HS,AS,HST,AST,HC,AC,HF,AF,HY,AY,HR,AR
Leverkusen,Augsburg,D1,2024,26/04/2025,H,2,0,2.0,0.0,H,14.0,11.0,5.0,2.0,3.0,7.0,10.0,10.0,0.0,1.0,0.0,0.0
Wolfsburg,Freiburg,D1,2024,26/04/2025,A,0,1,0.0,0.0,D,8.0,15.0,1.0,2.0,3.0,2.0,6.0,9.0,3.0,1.0,1.0,0.0
Ein Frankfurt,RB Leipzig,D1,2024,26/04/2025,H,4,0,1.0,0.0,H,9.0,7.0,6.0,3.0,8.0,4.0,10.0,13.0,1.0,2.0,0.0,1.0
Bochum,Union Berlin,D1,2024,27/04/2025,D,1,1,0.0,1.0,A,10.0,5.0,4.0,1.0,10.0,4.0,11.0,9.0,3.0,2.0,0.0,0.0
Werder Bremen,St Pauli,D1,2024,27/04/2025,D,0,0,0.0,0.0,D,11.0,10.0,2.0,4.0,1.0,3.0,9.0,16.0,2.0,3.0,0.0,1.0
Heidenheim,Bochum,D1,2024,02/05/2025,D,0,0,0.0,0.0,D,11.0,14.0,3.0,3.0,6.0,4.0,8.0,14.0,0.0,1.0,0.0,0.0
M'gladbach,Hoffenheim,D1,2024,03/05/2025,D,4,4,2.0,1.0,H,12.0,26.0,7.0,8.0,4.0,7.0,6.0,8.0,0.0,0.0,0.0,0.0
RB Leipzig,Bayern Munich,D1,2024,03/05/2025,D,3,3,2.0,0.0,H,8.0,20.0,6.0,6.0,2.0,7.0,9.0,6.0,3.0,1.0,0.0,0.0
St Pauli,Stuttgart,D1,2024,03/05/2025,A,0,1,0.0,0.0,D,6.0,21.0,1.0,8.0,4.0,4.0,17.0,12.0,6.0,3.0,2.0,0.0
Union Berlin,Werder Bremen,D1,2024,03/05/2025,D,2,2,1.0,2.0,A,17.0,13.0,7.0,6.0,5.0,5.0,9.0,8.0,2.0,3.0,0.0,0.0
Dortmund,Wolfsburg,D1,2024,03/05/2025,H,4,0,1.0,0.0,H,11.0,11.0,5.0,2.0,4.0,3.0,13.0,6.0,0.0,1.0,0.0,0.0
Augsburg,Holstein Kiel,D1,2024,04/05/2025,A,1,3,0.0,2.0,A,27.0,7.0,10.0,5.0,12.0,0.0,4.0,20.0,0.0,2.0,0.0,0.0
Freiburg,Leverkusen,D1,2024,04/05/2025,D,2,2,1.0,0.0,H,8.0,5.0,4.0,2.0,4.0,1.0,10.0,16.0,1.0,2.0,0.0,0.0
Mainz,Ein Frankfurt,D1,2024,04/05/2025,D,1,1,0.0,1.0,A,12.0,8.0,3.0,2.0,8.0,1.0,10.0,10.0,1.0,0.0,0.0,0.0
Wolfsburg,Hoffenheim,D1,2024,09/05/2025,D,2,2,1.0,1.0,D,14.0,17.0,5.0,7.0,5.0,6.0,11.0,10.0,0.0,2.0,0.0,0.0
Bochum,Mainz,D1,2024,10/05/2025,A,1,4,0.0,1.0,A,11.0,22.0,6.0,8.0,6.0,6.0,9.0,6.0,3.0,0.0,0.0,0.0
Holstein Kiel,Freiburg,D1,2024,10/05/2025,A,1,2,1.0,1.0,D,15.0,9.0,3.0,4.0,2.0,5.0,9.0,13.0,1.0,0.0,0.0,0.0
Union Berlin,Heidenheim,D1,2024,10/05/2025,A,0,3,0.0,1.0,A,10.0,8.0,1.0,4.0,1.0,2.0,14.0,7.0,2.0,0.0,0.0,0.0
Werder Bremen,RB Leipzig,D1,2024,10/05/2025,D,0,0,0.0,0.0,D,21.0,16.0,6.0,4.0,11.0,4.0,6.0,13.0,1.0,3.0,0.0,0.0
Bayern Munich,M'gladbach,D1,2024,10/05/2025,H,2,0,1.0,0.0,H,24.0,16.0,9.0,6.0,4.0,9.0,3.0,8.0,1.0,1.0,0.0,0.0
Leverkusen,Dortmund,D1,2024,11/05/2025,A,2,4,1.0,2.0,A,19.0,9.0,10.0,5.0,12.0,0.0,7.0,8.0,0.0,2.0,0.0,0.0
Ein Frankfurt,St Pauli,D1,2024,11/05/2025,D,2,2,1.0,2.0,A,13.0,5.0,5.0,2.0,3.0,1.0,11.0,12.0,2.0,2.0,0.0,0.0
Stuttgart,Augsburg,D1,2024,11/05/2025,H,4,0,1.0,0.0,H,29.0,7.0,11.0,0.0,11.0,2.0,9.0,7.0,1.0,1.0,0.0,1.0
Augsburg,Union Berlin,D1,2024,17/05/2025,A,1,2,1.0,0.0,H,19.0,6.0,4.0,4.0,4.0,0.0,6.0,5.0,0.0,0.0,0.0,0.0
Dortmund,Holstein Kiel,D1,2024,17/05/2025,H,3,0,1.0,0.0,H,19.0,4.0,6.0,2.0,7.0,1.0,12.0,6.0,3.0,1.0,0.0,1.0
Freiburg,Ein Frankfurt,D1,2024,17/05/2025,A,1,3,1.0,1.0,D,8.0,11.0,1.0,6.0,4.0,7.0,13.0,16.0,2.0,4.0,0.0,0.0
Heidenheim,Werder Bremen,D1,2024,17/05/2025,A,1,4,0.0,2.0,A,21.0,13.0,8.0,7.0,6.0,4.0,11.0,11.0,2.0,2.0,0.0,0.0
Hoffenheim,Bayern Munich,D1,2024,17/05/2025,A,0,4,0.0,1.0,A,6.0,14.0,2.0,5.0,1.0,4.0,9.0,7.0,0.0,0.0,0.0,0.0
Mainz,Leverkusen,D1,2024,17/05/2025,D,2,2,1.0,0.0,H,20.0,7.0,6.0,4.0,7.0,3.0,14.0,13.0,2.0,6.0,0.0,0.0
M'gladbach,Wolfsburg,D1,2024,17/05/2025,A,0,1,0.0,0.0,D,16.0,17.0,3.0,6.0,7.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
RB Leipzig,Stuttgart,D1,2024,17/05/2025,A,2,3,2.0,1.0,H,8.0,15.0,5.0,7.0,5.0,8.0,9.0,9.0,1.0,0.0,0.0,0.0
St Pauli,Bochum,D1,2024,17/05/2025,A,0,2,0.0,1.0,A,10.0,9.0,2.0,6.0,7.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0
Bayern Munich,RB Leipzig,D1,2025,22/08/2025,H,6,0,3.0,0.0,H,19.0,12.0,10.0,1.0,5.0,5.0,13.0,13.0,4.0,1.0,0.0,0.0
Ein Frankfurt,Werder Bremen,D1,2025,23/08/2025,H,4,1,2.0,0.0,H,18.0,10.0,5.0,5.0,7.0,1.0,9.0,9.0,1.0,3.0,0.0,0.0
Freiburg,Augsburg,D1,2025,23/08/2025,A,1,3,0.0,3.0,A,16.0,14.0,4.0,5.0,5.0,5.0,14.0,18.0,4.0,5.0,0.0,0.0
Heidenheim,Wolfsburg,D1,2025,23/08/2025,A,1,3,1.0,1.0,D,7.0,15.0,2.0,5.0,2.0,5.0,12.0,12.0,2.0,3.0,0.0,0.0
Leverkusen,Hoffenheim,D1,2025,23/08/2025,A,1,2,1.0,1.0,D,7.0,10.0,2.0,5.0,6.0,4.0,9.0,17.0,0.0,4.0,0.0,0.0
Union Berlin,Stuttgart,D1,2025,23/08/2025,H,2,1,2.0,0.0,H,8.0,21.0,2.0,6.0,5.0,11.0,21.0,13.0,4.0,4.0,0.0,0.0
St Pauli,Dortmund,D1,2025,23/08/2025,D,3,3,0.0,1.0,A,11.0,8.0,7.0,7.0,5.0,2.0,13.0,12.0,2.0,3.0,0.0,1.0
Mainz,FC Koln,D1,2025,24/08/2025,A,0,1,0.0,0.0,D,19.0,12.0,2.0,2.0,8.0,3.0,7.0,9.0,0.0,2.0,1.0,0.0
M'gladbach,Hamburg,D1,2025,24/08/2025,D,0,0,0.0,0.0,D,17.0,7.0,4.0,2.0,7.0,6.0,10.0,10.0,2.0,1.0,0.0,0.0
Hamburg,St Pauli,D1,2025,29/08/2025,A,0,2,0.0,1.0,A,5.0,17.0,2.0,6.0,2.0,5.0,13.0,19.0,3.0,3.0,1.0,0.0
Hoffenheim,Ein Frankfurt,D1,2025,30/08/2025,A,1,3,0.0,2.0,A,17.0,9.0,5.0,6.0,4.0,5.0,14.0,10.0,2.0,3.0,0.0,0.0
RB Leipzig,Heidenheim,D1,2025,30/08/2025,H,2,0,0.0,0.0,D,19.0,5.0,5.0,3.0,4.0,3.0,7.0,13.0,2.0,5.0,0.0,0.0
Stuttgart,M'gladbach,D1,2025,30/08/2025,H,1,0,0.0,0.0,D,13.0,15.0,5.0,6.0,6.0,10.0,5.0,13.0,2.0,1.0,0.0,0.0
Werder Bremen,Leverkusen,D1,2025,30/08/2025,D,3,3,1.0,2.0,A,12.0,10.0,5.0,4.0,3.0,7.0,11.0,10.0,4.0,3.0,1.0,0.0
Augsburg,Bayern Munich,D1,2025,30/08/2025,A,2,3,0.0,2.0,A,10.0,20.0,3.0,10.0,7.0,5.0,14.0,11.0,3.0,4.0,0.0,0.0
Wolfsburg,Mainz,D1,2025,31/08/2025,D,1,1,1.0,0.0,H,11.0,17.0,3.0,3.0,3.0,10.0,15.0,14.0,3.0,5.0,1.0,0.0
Dortmund,Union Berlin,D1,2025,31/08/2025,H,3,0,1.0,0.0,H,11.0,12.0,6.0,3.0,4.0,6.0,14.0,7.0,0.0,0.0,0.0,0.0
FC Koln,Freiburg,D1,2025,31/08/2025,H,4,1,1.0,0.0,H,18.0,12.0,6.0,2.0,3.0,5.0,12.0,9.0,2.0,1.0,0.0,0.0
Leverkusen,Ein Frankfurt,D1,2025,12/09/2025,H,3,1,2.0,0.0,H,18.0,13.0,8.0,2.0,4.0,8.0,10.0,9.0,5.0,3.0,2.0,0.0
Freiburg,Stuttgart,D1,2025,13/09/2025,H,3,1,0.0,1.0,A,14.0,7.0,6.0,2.0,7.0,1.0,8.0,13.0,1.0,1.0,1.0,0.0
Heidenheim,Dortmund,D1,2025,13/09/2025,A,0,2,0.0,2.0,A,6.0,17.0,1.0,8.0,5.0,4.0,5.0,9.0,2.0,3.0,1.0,0.0
Mainz,RB Leipzig,D1,2025,13/09/2025,A,0,1,0.0,1.0,A,13.0,19.0,2.0,3.0,3.0,5.0,12.0,11.0,1.0,0.0,0.0,0.0
Union Berlin,Hoffenheim,D1,2025,13/09/2025,A,2,4,0.0,2.0,A,20.0,9.0,7.0,8.0,9.0,2.0,13.0,12.0,1.0,1.0,1.0,0.0
Wolfsburg,FC Koln,D1,2025,13/09/2025,D,3,3,1.0,1.0,D,14.0,14.0,6.0,8.0,7.0,4.0,15.0,11.0,2.0,3.0,0.0,0.0
Bayern Munich,Hamburg,D1,2025,13/09/2025,H,5,0,4.0,0.0,H,22.0,9.0,12.0,2.0,5.0,3.0,11.0,14.0,2.0,2.0,0.0,0.0
St Pauli,Augsburg,D1,2025,14/09/2025,H,2,1,1.0,1.0,D,13.0,10.0,7.0,5.0,3.0,1.0,10.0,12.0,1.0,4.0,0.0,0.0
M'gladbach,Werder Bremen,D1,2025,14/09/2025,A,0,4,0.0,2.0,A,19.0,12.0,3.0,7.0,9.0,4.0,12.0,9.0,1.0,0.0,0.0,0.0
Stuttgart,St Pauli,D1,2025,19/09/2025,H,2,0,1.0,0.0,H,17.0,9.0,8.0,2.0,8.0,4.0,13.0,15.0,0.0,2.0,0.0,0.0
Augsburg,Mainz,D1,2025,20/09/2025,A,1,4,0.0,2.0,A,18.0,12.0,5.0,4.0,6.0,6.0,13.0,10.0,1.0,2.0,0.0,1.0
Hamburg,Heidenheim,D1,2025,20/09/2025,H,2,1,1.0,0.0,H,22.0,20.0,9.0,8.0,1.0,12.0,15.0,10.0,5.0,1.0,0.0,0.0
Hoffenheim,Bayern Munich,D1,2025,20/09/2025,A,1,4,0.0,1.0,A,12.0,18.0,4.0,10.0,5.0,5.0,17.0,9.0,1.0,2.0,0.0,0.0
Werder Bremen,Freiburg,D1,2025,20/09/2025,A,0,3,0.0,1.0,A,12.0,10.0,5.0,5.0,2.0,0.0,13.0,7.0,5.0,2.0,0.0,0.0
RB Leipzig,FC Koln,D1,2025,20/09/2025,H,3,1,3.0,1.0,H,18.0,13.0,8.0,2.0,9.0,5.0,10.0,8.0,1.0,1.0,0.0,0.0
Ein Frankfurt,Union Berlin,D1,2025,21/09/2025,A,3,4,1.0,2.0,A,19.0,11.0,10.0,5.0,5.0,1.0,10.0,11.0,3.0,2.0,0.0,0.0
Leverkusen,M'gladbach,D1,2025,21/09/2025,D,1,1,0.0,0.0,D,13.0,13.0,9.0,7.0,3.0,4.0,12.0,15.0,5.0,5.0,0.0,0.0
Dortmund,Wolfsburg,D1,2025,21/09/2025,H,1,0,1.0,0.0,H,12.0,10.0,4.0,1.0,9.0,3.0,10.0,9.0,1.0,0.0,0.0,0.0
Bayern Munich,Werder Bremen,D1,2025,26/09/2025,H,4,0,2.0,0.0,H,26.0,9.0,13.0,3.0,7.0,6.0,9.0,4.0,2.0,0.0,0.0,0.0
Heidenheim,Augsburg,D1,2025,27/09/2025,H,2,1,0.0,0.0,D,11.0,8.0,5.0,2.0,3.0,2.0,16.0,20.0,1.0,6.0,0.0,0.0
Mainz,Dortmund,D1,2025,27/09/2025,A,0,2,0.0,2.0,A,8.0,10.0,2.0,4.0,7.0,5.0,12.0,14.0,2.0,1.0,1.0,0.0
St Pauli,Leverkusen,D1,2025,27/09/2025,A,1,2,1.0,1.0,D,13.0,5.0,6.0,4.0,13.0,1.0,13.0,11.0,3.0,5.0,0.0,0.0
Wolfsburg,RB Leipzig,D1,2025,27/09/2025,A,0,1,0.0,1.0,A,22.0,20.0,4.0,6.0,6.0,11.0,7.0,9.0,2.0,2.0,0.0,0.0
M'gladbach,Ein Frankfurt,D1,2025,27/09/2025,A,4,6,0.0,5.0,A,11.0,21.0,8.0,7.0,4.0,6.0,14.0,8.0,1.0,2.0,0.0,0.0
Freiburg,Hoffenheim,D1,2025,28/09/2025,D,1,1,1.0,1.0,D,6.0,15.0,1.0,4.0,6.0,8.0,9.0,15.0,3.0,1.0,0.0,0.0
FC Koln,Stuttgart,D1,2025,28/09/2025,A,1,2,1.0,1.0,D,14.0,15.0,6.0,5.0,8.0,8.0,12.0,12.0,2.0,2.0,0.0,0.0
Union Berlin,Hamburg,D1,2025,28/09/2025,D,0,0,0.0,0.0,D,11.0,16.0,2.0,6.0,5.0,3.0,18.0,17.0,2.0,2.0,0.0,1.0
Hoffenheim,FC Koln,D1,2025,03/10/2025,A,0,1,0.0,1.0,A,15.0,10.0,4.0,4.0,11.0,6.0,15.0,6.0,3.0,1.0,0.0,0.0
Augsburg,Wolfsburg,D1,2025,04/10/2025,H,3,1,1.0,0.0,H,10.0,14.0,5.0,4.0,10.0,5.0,9.0,7.0,2.0,1.0,0.0,0.0
Dortmund,RB Leipzig,D1,2025,04/10/2025,D,1,1,1.0,1.0,D,15.0,13.0,3.0,3.0,7.0,7.0,13.0,14.0,1.0,3.0,0.0,0.0
Leverkusen,Union Berlin,D1,2025,04/10/2025,H,2,0,1.0,0.0,H,20.0,10.0,3.0,3.0,4.0,4.0,11.0,13.0,1.0,3.0,0.0,0.0
Werder Bremen,St Pauli,D1,2025,04/10/2025,H,1,0,1.0,0.0,H,15.0,13.0,5.0,3.0,4.0,1.0,8.0,9.0,3.0,1.0,0.0,0.0
Ein Frankfurt,Bayern Munich,D1,2025,04/10/2025,A,0,3,0.0,2.0,A,6.0,12.0,1.0,3.0,4.0,3.0,11.0,11.0,1.0,2.0,0.0,0.0
Stuttgart,Heidenheim,D1,2025,05/10/2025,H,1,0,0.0,0.0,D,18.0,5.0,6.0,1.0,1.0,1.0,11.0,12.0,1.0,1.0,0.0,0.0
Hamburg,Mainz,D1,2025,05/10/2025,H,4,0,2.0,0.0,H,15.0,11.0,9.0,4.0,1.0,4.0,14.0,13.0,2.0,3.0,0.0,0.0
M'gladbach,Freiburg,D1,2025,05/10/2025,D,0,0,0.0,0.0,D,9.0,12.0,5.0,1.0,4.0,1.0,15.0,7.0,3.0,1.0,0.0,0.0
Union Berlin,M'gladbach,D1,2025,17/10/2025,H,3,1,2.0,1.0,H,16.0,8.0,5.0,2.0,6.0,6.0,21.0,15.0,5.0,3.0,0.0,0.0
FC Koln,Augsburg,D1,2025,18/10/2025,D,1,1,0.0,0.0,D,9.0,10.0,2.0,4.0,5.0,2.0,10.0,17.0,2.0,2.0,0.0,0.0
Heidenheim,Werder Bremen,D1,2025,18/10/2025,D,2,2,0.0,0.0,D,31.0,11.0,11.0,4.0,12.0,2.0,9.0,11.0,1.0,3.0,0.0,0.0
Mainz,Leverkusen,D1,2025,18/10/2025,A,3,4,1.0,3.0,A,12.0,20.0,4.0,8.0,2.0,3.0,20.0,12.0,4.0,4.0,0.0,0.0
RB Leipzig,Hamburg,D1,2025,18/10/2025,H,2,1,1.0,0.0,H,10.0,15.0,4.0,3.0,3.0,5.0,13.0,12.0,3.0,1.0,0.0,0.0
Wolfsburg,Stuttgart,D1,2025,18/10/2025,A,0,3,0.0,1.0,A,11.0,15.0,3.0,7.0,3.0,8.0,12.0,8.0,1.0,1.0,0.0,0.0
Bayern Munich,Dortmund,D1,2025,18/10/2025,H,2,1,1.0,0.0,H,15.0,8.0,7.0,1.0,4.0,3.0,12.0,17.0,1.0,3.0,0.0,0.0
Freiburg,Ein Frankfurt,D1,2025,19/10/2025,D,2,2,1.0,2.0,A,12.0,8.0,5.0,3.0,3.0,1.0,6.0,15.0,2.0,3.0,0.0,0.0
St Pauli,Hoffenheim,D1,2025,19/10/2025,A,0,3,0.0,0.0,D,10.0,14.0,2.0,5.0,9.0,7.0,10.0,17.0,1.0,3.0,0.0,0.0
Werder Bremen,Union Berlin,D1,2025,24/10/2025,H,1,0,0.0,0.0,D,16.0,12.0,3.0,2.0,5.0,6.0,6.0,13.0,4.0,0.0,0.0,0.0
Augsburg,RB Leipzig,D1,2025,25/10/2025,A,0,6,0.0,4.0,A,15.0,15.0,2.0,8.0,2.0,3.0,9.0,10.0,3.0,1.0,0.0,0.0
Ein Frankfurt,St Pauli,D1,2025,25/10/2025,H,2,0,1.0,0.0,H,10.0,9.0,6.0,1.0,1.0,3.0,11.0,6.0,0.0,1.0,0.0,0.0
Hamburg,Wolfsburg,D1,2025,25/10/2025,A,0,1,0.0,1.0,A,27.0,6.0,6.0,2.0,11.0,1.0,8.0,18.0,1.0,5.0,0.0,0.0
Hoffenheim,Heidenheim,D1,2025,25/10/2025,H,3,1,2.0,0.0,H,14.0,12.0,7.0,3.0,7.0,5.0,14.0,13.0,1.0,1.0,0.0,0.0
M'gladbach,Bayern Munich,D1,2025,25/10/2025,A,0,3,0.0,0.0,D,1.0,27.0,0.0,11.0,1.0,8.0,6.0,9.0,0.0,3.0,1.0,0.0
Dortmund,FC Koln,D1,2025,25/10/2025,H,1,0,0.0,0.0,D,27.0,5.0,9.0,0.0,17.0,2.0,10.0,8.0,2.0,2.0,0.0,0.0
Leverkusen,Freiburg,D1,2025,26/10/2025,H,2,0,1.0,0.0,H,19.0,10.0,4.0,3.0,2.0,3.0,9.0,8.0,1.0,2.0,0.0,1.0
Stuttgart,Mainz,D1,2025,26/10/2025,H,2,1,1.0,1.0,D,19.0,13.0,8.0,2.0,7.0,5.0,11.0,12.0,4.0,3.0,0.0,0.0
Augsburg,Dortmund,D1,2025,31/10/2025,A,0,1,0.0,1.0,A,9.0,5.0,1.0,1.0,4.0,3.0,14.0,16.0,4.0,1.0,0.0,0.0
Heidenheim,Ein Frankfurt,D1,2025,01/11/2025,D,1,1,1.0,0.0,H,9.0,16.0,4.0,3.0,2.0,8.0,7.0,11.0,0.0,2.0,0.0,0.0
Mainz,Werder Bremen,D1,2025,01/11/2025,D,1,1,1.0,0.0,H,10.0,5.0,5.0,3.0,2.0,0.0,19.0,11.0,1.0,3.0,0.0,0.0
RB Leipzig,Stuttgart,D1,2025,01/11/2025,H,3,1,1.0,0.0,H,16.0,14.0,9.0,4.0,5.0,5.0,8.0,10.0,1.0,2.0,0.0,0.0
St Pauli,M'gladbach,D1,2025,01/11/2025,A,0,4,0.0,2.0,A,16.0,15.0,4.0,11.0,8.0,1.0,11.0,8.0,4.0,0.0,0.0,0.0
Union Berlin,Freiburg,D1,2025,01/11/2025,D,0,0,0.0,0.0,D,11.0,13.0,2.0,4.0,5.0,5.0,20.0,13.0,6.0,1.0,0.0,0.0
Bayern Munich,Leverkusen,D1,2025,01/11/2025,H,3,0,3.0,0.0,H,18.0,7.0,4.0,1.0,10.0,4.0,11.0,3.0,1.0,1.0,0.0,0.0
FC Koln,Hamburg,D1,2025,02/11/2025,H,4,1,1.0,0.0,H,23.0,11.0,10.0,5.0,2.0,3.0,8.0,18.0,1.0,6.0,0.0,2.0
Wolfsburg,Hoffenheim,D1,2025,02/11/2025,A,2,3,1.0,1.0,D,12.0,10.0,6.0,4.0,2.0,2.0,10.0,17.0,0.0,2.0,0.0,0.0
Werder Bremen,Wolfsburg,D1,2025,07/11/2025,H,2,1,0.0,1.0,A,20.0,7.0,7.0,4.0,13.0,3.0,13.0,8.0,2.0,0.0,0.0,0.0
Hamburg,Dortmund,D1,2025,08/11/2025,D,1,1,0.0,0.0,D,9.0,17.0,3.0,1.0,2.0,6.0,14.0,8.0,1.0,1.0,0.0,0.0
Hoffenheim,RB Leipzig,D1,2025,08/11/2025,H,3,1,2.0,1.0,H,12.0,17.0,4.0,5.0,5.0,5.0,13.0,5.0,3.0,2.0,0.0,0.0
Leverkusen,Heidenheim,D1,2025,08/11/2025,H,6,0,5.0,0.0,H,25.0,1.0,10.0,0.0,11.0,1.0,5.0,7.0,0.0,1.0,0.0,0.0
Union Berlin,Bayern Munich,D1,2025,08/11/2025,D,2,2,1.0,1.0,D,12.0,12.0,4.0,4.0,6.0,5.0,8.0,8.0,2.0,4.0,0.0,0.0
M'gladbach,FC Koln,D1,2025,08/11/2025,H,3,1,1.0,0.0,H,9.0,19.0,4.0,5.0,2.0,6.0,11.0,13.0,2.0,3.0,0.0,0.0
Freiburg,St Pauli,D1,2025,09/11/2025,H,2,1,1.0,0.0,H,8.0,7.0,4.0,2.0,9.0,3.0,8.0,12.0,2.0,2.0,0.0,0.0
Stuttgart,Augsburg,D1,2025,09/11/2025,H,3,2,2.0,2.0,D,17.0,17.0,6.0,6.0,4.0,4.0,13.0,10.0,2.0,3.0,0.0,0.0
Ein Frankfurt,Mainz,D1,2025,09/11/2025,H,1,0,0.0,0.0,D,14.0,3.0,4.0,0.0,4.0,3.0,8.0,14.0,0.0,5.0,0.0,0.0
Mainz,Hoffenheim,D1,2025,21/11/2025,D,1,1,0.0,1.0,A,17.0,19.0,3.0,5.0,7.0,4.0,13.0,13.0,3.0,2.0,1.0,0.0
Augsburg,Hamburg,D1,2025,22/11/2025,H,1,0,0.0,0.0,D,13.0,15.0,6.0,6.0,4.0,3.0,13.0,10.0,2.0,3.0,1.0,0.0
Bayern Munich,Freiburg,D1,2025,22/11/2025,H,6,2,2.0,2.0,D,22.0,8.0,8.0,2.0,3.0,5.0,9.0,7.0,1.0,0.0,0.0,0.0
Dortmund,Stuttgart,D1,2025,22/11/2025,D,3,3,2.0,0.0,H,14.0,16.0,6.0,6.0,2.0,4.0,12.0,10.0,1.0,1.0,0.0,0.0
Heidenheim,M'gladbach,D1,2025,22/11/2025,A,0,3,0.0,1.0,A,7.0,16.0,2.0,4.0,4.0,5.0,13.0,12.0,2.0,0.0,0.0,0.0
Wolfsburg,Leverkusen,D1,2025,22/11/2025,A,1,3,0.0,3.0,A,21.0,7.0,10.0,3.0,9.0,1.0,12.0,7.0,2.0,1.0,0.0,0.0
FC Koln,Ein Frankfurt,D1,2025,22/11/2025,A,3,4,1.0,2.0,A,11.0,11.0,5.0,7.0,3.0,3.0,6.0,5.0,0.0,0.0,0.0,0.0
RB Leipzig,Werder Bremen,D1,2025,23/11/2025,H,2,0,0.0,0.0,D,22.0,15.0,13.0,6.0,13.0,7.0,5.0,7.0,1.0,2.0,0.0,0.0
St Pauli,Union Berlin,D1,2025,23/11/2025,A,0,1,0.0,1.0,A,12.0,8.0,3.0,3.0,8.0,2.0,10.0,8.0,1.0,1.0,0.0,0.0
M'gladbach,RB Leipzig,D1,2025,28/11/2025,D,0,0,0.0,0.0,D,8.0,20.0,1.0,4.0,5.0,6.0,9.0,9.0,0.0,3.0,0.0,0.0
Bayern Munich,St Pauli,D1,2025,29/11/2025,H,3,1,1.0,1.0,D,19.0,10.0,4.0,1.0,10.0,2.0,5.0,8.0,1.0,1.0,0.0,0.0
Hoffenheim,Augsburg,D1,2025,29/11/2025,H,3,0,3.0,0.0,H,17.0,14.0,3.0,4.0,7.0,2.0,17.0,9.0,1.0,0.0,0.0,0.0
Union Berlin,Heidenheim,D1,2025,29/11/2025,A,1,2,1.0,0.0,H,9.0,10.0,2.0,2.0,5.0,5.0,13.0,10.0,3.0,2.0,0.0,0.0
Werder Bremen,FC Koln,D1,2025,29/11/2025,D,1,1,1.0,0.0,H,17.0,10.0,4.0,2.0,4.0,0.0,11.0,11.0,2.0,4.0,1.0,0.0
Leverkusen,Dortmund,D1,2025,29/11/2025,A,1,2,0.0,1.0,A,14.0,7.0,4.0,4.0,10.0,3.0,7.0,9.0,3.0,4.0,0.0,0.0
Hamburg,Stuttgart,D1,2025,30/11/2025,H,2,1,1.0,0.0,H,9.0,14.0,2.0,3.0,4.0,6.0,16.0,12.0,2.0,4.0,1.0,0.0
Ein Frankfurt,Wolfsburg,D1,2025,30/11/2025,D,1,1,0.0,0.0,D,15.0,10.0,3.0,3.0,14.0,1.0,7.0,9.0,1.0,4.0,0.0,0.0
Freiburg,Mainz,D1,2025,30/11/2025,H,4,0,2.0,0.0,H,23.0,1.0,10.0,1.0,6.0,2.0,9.0,12.0,0.0,2.0,0.0,1.0
Mainz,M'gladbach,D1,2025,05/12/2025,A,0,1,0.0,0.0,D,8.0,14.0,2.0,5.0,8.0,6.0,12.0,4.0,2.0,1.0,0.0,0.0
Augsburg,Leverkusen,D1,2025,06/12/2025,H,2,0,2.0,0.0,H,13.0,20.0,6.0,2.0,5.0,7.0,12.0,6.0,4.0,3.0,0.0,0.0
FC Koln,St Pauli,D1,2025,06/12/2025,D,1,1,0.0,0.0,D,11.0,5.0,8.0,1.0,5.0,4.0,6.0,6.0,0.0,1.0,0.0,0.0
Heidenheim,Freiburg,D1,2025,06/12/2025,H,2,1,0.0,1.0,A,16.0,16.0,3.0,2.0,8.0,6.0,11.0,10.0,2.0,1.0,0.0,0.0
Stuttgart,Bayern Munich,D1,2025,06/12/2025,A,0,5,0.0,1.0,A,13.0,19.0,1.0,11.0,3.0,4.0,6.0,11.0,2.0,4.0,1.0,0.0
Wolfsburg,Union Berlin,D1,2025,06/12/2025,H,3,1,2.0,0.0,H,4.0,21.0,3.0,6.0,0.0,11.0,13.0,10.0,4.0,1.0,0.0,0.0
RB Leipzig,Ein Frankfurt,D1,2025,06/12/2025,H,6,0,2.0,0.0,H,16.0,8.0,7.0,2.0,4.0,0.0,9.0,17.0,1.0,2.0,0.0,0.0
Hamburg,Werder Bremen,D1,2025,07/12/2025,H,3,2,0.0,1.0,A,12.0,10.0,6.0,3.0,5.0,3.0,8.0,13.0,1.0,6.0,0.0,0.0
Dortmund,Hoffenheim,D1,2025,07/12/2025,H,2,0,1.0,0.0,H,8.0,11.0,4.0,3.0,7.0,5.0,7.0,9.0,0.0,2.0,0.0,0.0
Union Berlin,RB Leipzig,D1,2025,12/12/2025,H,3,1,0.0,0.0,D,12.0,9.0,6.0,3.0,4.0,6.0,7.0,8.0,2.0,2.0,0.0,0.0
Ein Frankfurt,Augsburg,D1,2025,13/12/2025,H,1,0,0.0,0.0,D,11.0,12.0,4.0,1.0,2.0,6.0,14.0,10.0,2.0,3.0,0.0,0.0
Hoffenheim,Hamburg,D1,2025,13/12/2025,H,4,1,2.0,0.0,H,10.0,14.0,6.0,5.0,3.0,3.0,16.0,10.0,1.0,3.0,0.0,0.0
